snapshot,season,week_of_paste,table,team,player,week,value
2026-09-10,2026,1,qb,SEA,Sam Darnold,17,15.6
2026-09-10,2026,1,qb,SEA,Sam Darnold,avg,15.4
2026-09-10,2026,1,qb,SEA,Sam Darnold,playoffs,15.5
2026-09-10,2026,1,qb,SF,Brock Purdy,1,17.3
2026-09-10,2026,1,qb,SF,Brock Purdy,2,18.3
2026-09-10,2026,1,qb,SF,Brock Purdy,3,17.5
2026-09-10,2026,1,qb,SF,Brock Purdy,4,19.4
2026-09-10,2026,1,qb,SF,Brock Purdy,5,16.7
2026-09-10,2026,1,qb,SF,Brock Purdy,6,16.5
2026-09-10,2026,1,qb,SF,Brock Purdy,7,18.6
2026-09-10,2026,1,qb,SF,Brock Purdy,9,17.1
2026-09-10,2026,1,qb,SF,Brock Purdy,10,16.9
2026-09-10,2026,1,qb,SF,Brock Purdy,11,17.6
2026-09-10,2026,1,qb,SF,Brock Purdy,12,16.4
2026-09-10,2026,1,qb,SF,Brock Purdy,13,16.7
2026-09-10,2026,1,qb,SF,Brock Purdy,14,16.7
2026-09-10,2026,1,qb,SF,Brock Purdy,15,16.9
2026-09-10,2026,1,qb,SF,Brock Purdy,16,17.3
2026-09-10,2026,1,qb,SF,Brock Purdy,17,17.4
2026-09-10,2026,1,qb,SF,Brock Purdy,avg,17.3
2026-09-10,2026,1,qb,SF,Brock Purdy,playoffs,17.2
2026-09-10,2026,1,qb,TB,Baker Mayfield,1,17.2
2026-09-10,2026,1,qb,TB,Baker Mayfield,2,17.7
2026-09-10,2026,1,qb,TB,Baker Mayfield,3,18.3
2026-09-10,2026,1,qb,TB,Baker Mayfield,4,18.5
2026-09-10,2026,1,qb,TB,Baker Mayfield,5,17.1
2026-09-10,2026,1,qb,TB,Baker Mayfield,6,17.3
2026-09-10,2026,1,qb,TB,Baker Mayfield,7,16.0
2026-09-10,2026,1,qb,TB,Baker Mayfield,8,17.0
2026-09-10,2026,1,qb,TB,Baker Mayfield,9,17.5
2026-09-10,2026,1,qb,TB,Baker Mayfield,11,17.5
2026-09-10,2026,1,qb,TB,Baker Mayfield,12,15.1
2026-09-10,2026,1,qb,TB,Baker Mayfield,13,17.5
2026-09-10,2026,1,qb,TB,Baker Mayfield,14,16.9
2026-09-10,2026,1,qb,TB,Baker Mayfield,15,16.7
2026-09-10,2026,1,qb,TB,Baker Mayfield,16,17.2
2026-09-10,2026,1,qb,TB,Baker Mayfield,17,16.9
2026-09-10,2026,1,qb,TB,Baker Mayfield,avg,17.2
2026-09-10,2026,1,qb,TB,Baker Mayfield,playoffs,16.9
2026-09-10,2026,1,qb,IND,Daniel Jones,1,17.0
2026-09-10,2026,1,qb,IND,Daniel Jones,2,15.9
2026-09-10,2026,1,qb,IND,Daniel Jones,3,16.3
2026-09-10,2026,1,qb,IND,Daniel Jones,4,16.2
2026-09-10,2026,1,qb,IND,Daniel Jones,5,15.1
2026-09-10,2026,1,qb,IND,Daniel Jones,6,15.7
2026-09-10,2026,1,qb,IND,Daniel Jones,7,16.9
2026-09-10,2026,1,qb,IND,Daniel Jones,8,14.9
2026-09-10,2026,1,qb,IND,Daniel Jones,9,16.2
2026-09-10,2026,1,qb,IND,Daniel Jones,10,16.7
2026-09-10,2026,1,qb,IND,Daniel Jones,11,15.2
2026-09-10,2026,1,qb,IND,Daniel Jones,12,16.9
2026-09-10,2026,1,qb,IND,Daniel Jones,14,15.9
2026-09-10,2026,1,qb,IND,Daniel Jones,15,14.9
2026-09-10,2026,1,qb,IND,Daniel Jones,16,17.0
2026-09-10,2026,1,qb,IND,Daniel Jones,17,15.8
2026-09-10,2026,1,qb,IND,Daniel Jones,avg,16.0
2026-09-10,2026,1,qb,IND,Daniel Jones,playoffs,15.9
2026-09-10,2026,1,qb,NO,Tyler Shough,1,16.9
2026-09-10,2026,1,qb,NO,Tyler Shough,2,16.2
2026-09-10,2026,1,qb,NO,Tyler Shough,3,17.3
2026-09-10,2026,1,qb,NO,Tyler Shough,4,16.8
2026-09-10,2026,1,qb,NO,Tyler Shough,5,18.8
2026-09-10,2026,1,qb,NO,Tyler Shough,6,16.4
2026-09-10,2026,1,qb,NO,Tyler Shough,7,16.6
2026-09-10,2026,1,qb,NO,Tyler Shough,9,17.1
2026-09-10,2026,1,qb,NO,Tyler Shough,10,16.8
2026-09-10,2026,1,qb,NO,Tyler Shough,11,16.3
2026-09-10,2026,1,qb,NO,Tyler Shough,12,15.6
2026-09-10,2026,1,qb,NO,Tyler Shough,13,17.4
2026-09-10,2026,1,qb,NO,Tyler Shough,14,15.9
2026-09-10,2026,1,qb,NO,Tyler Shough,15,15.5
2026-09-10,2026,1,qb,NO,Tyler Shough,16,16.9
2026-09-10,2026,1,qb,NO,Tyler Shough,17,16.7
2026-09-10,2026,1,qb,NO,Tyler Shough,avg,16.7
2026-09-10,2026,1,qb,NO,Tyler Shough,playoffs,16.4
2026-09-10,2026,1,qb,WAS,Jayden Daniels,1,16.9
2026-09-10,2026,1,qb,WAS,Jayden Daniels,2,17.6
2026-09-10,2026,1,qb,WAS,Jayden Daniels,3,18.0
2026-09-10,2026,1,qb,WAS,Jayden Daniels,4,20.0
2026-09-10,2026,1,qb,WAS,Jayden Daniels,5,18.5
2026-09-10,2026,1,qb,WAS,Jayden Daniels,6,16.4
2026-09-10,2026,1,qb,WAS,Jayden Daniels,8,18.1
2026-09-10,2026,1,qb,WAS,Jayden Daniels,9,18.3
2026-09-10,2026,1,qb,WAS,Jayden Daniels,10,17.1
2026-09-10,2026,1,qb,WAS,Jayden Daniels,11,16.6
2026-09-10,2026,1,qb,WAS,Jayden Daniels,12,17.9
2026-09-10,2026,1,qb,WAS,Jayden Daniels,13,16.7
2026-09-10,2026,1,qb,WAS,Jayden Daniels,14,17.8
2026-09-10,2026,1,qb,WAS,Jayden Daniels,15,18.3
2026-09-10,2026,1,qb,WAS,Jayden Daniels,16,19.1
2026-09-10,2026,1,qb,WAS,Jayden Daniels,17,17.7
2026-09-10,2026,1,qb,WAS,Jayden Daniels,avg,17.8
2026-09-10,2026,1,qb,WAS,Jayden Daniels,playoffs,18.4
2026-09-10,2026,1,qb,KC,Patrick Mahomes,1,16.7
2026-09-10,2026,1,qb,KC,Patrick Mahomes,2,19.1
2026-09-10,2026,1,qb,KC,Patrick Mahomes,3,17.7
2026-09-10,2026,1,qb,KC,Patrick Mahomes,4,16.9
2026-09-10,2026,1,qb,KC,Patrick Mahomes,6,17.5
2026-09-10,2026,1,qb,KC,Patrick Mahomes,7,17.1
2026-09-10,2026,1,qb,KC,Patrick Mahomes,8,16.4
2026-09-10,2026,1,qb,KC,Patrick Mahomes,9,17.3
2026-09-10,2026,1,qb,KC,Patrick Mahomes,10,17.7
2026-09-10,2026,1,qb,KC,Patrick Mahomes,11,16.9
2026-09-10,2026,1,qb,KC,Patrick Mahomes,12,16.6
2026-09-10,2026,1,qb,KC,Patrick Mahomes,13,17.1
2026-09-10,2026,1,qb,KC,Patrick Mahomes,14,16.7
2026-09-10,2026,1,qb,KC,Patrick Mahomes,15,16.4
2026-09-10,2026,1,qb,KC,Patrick Mahomes,16,18.1
2026-09-10,2026,1,qb,KC,Patrick Mahomes,17,17.0
2026-09-10,2026,1,qb,KC,Patrick Mahomes,avg,17.2
2026-09-10,2026,1,qb,KC,Patrick Mahomes,playoffs,17.2
2026-09-10,2026,1,qb,GB,Jordan Love,1,16.0
2026-09-10,2026,1,qb,GB,Jordan Love,2,16.4
2026-09-10,2026,1,qb,GB,Jordan Love,3,17.6
2026-09-10,2026,1,qb,GB,Jordan Love,4,16.1
2026-09-10,2026,1,qb,GB,Jordan Love,5,17.2
2026-09-10,2026,1,qb,GB,Jordan Love,6,16.7
2026-09-10,2026,1,qb,GB,Jordan Love,7,16.8
2026-09-10,2026,1,qb,GB,Jordan Love,8,16.6
2026-09-10,2026,1,qb,GB,Jordan Love,9,16.6
2026-09-10,2026,1,qb,GB,Jordan Love,10,16.3
2026-09-10,2026,1,qb,GB,Jordan Love,12,16.4
2026-09-10,2026,1,qb,GB,Jordan Love,13,16.7
2026-09-10,2026,1,qb,GB,Jordan Love,14,16.4
2026-09-10,2026,1,qb,GB,Jordan Love,15,16.5
2026-09-10,2026,1,qb,GB,Jordan Love,16,16.5
2026-09-10,2026,1,qb,GB,Jordan Love,17,15.3
2026-09-10,2026,1,qb,GB,Jordan Love,avg,16.5
2026-09-10,2026,1,qb,GB,Jordan Love,playoffs,16.1
2026-09-10,2026,1,qb,HOU,C.J. Stroud,1,15.8
2026-09-10,2026,1,qb,HOU,C.J. Stroud,2,19.4
2026-09-10,2026,1,qb,HOU,C.J. Stroud,3,16.7
2026-09-10,2026,1,qb,HOU,C.J. Stroud,4,17.7
2026-09-10,2026,1,qb,HOU,C.J. Stroud,5,15.8
2026-09-10,2026,1,qb,HOU,C.J. Stroud,6,15.4
2026-09-10,2026,1,qb,HOU,C.J. Stroud,7,17.6
2026-09-10,2026,1,qb,HOU,C.J. Stroud,9,16.3
2026-09-10,2026,1,qb,HOU,C.J. Stroud,10,16.0
2026-09-10,2026,1,qb,HOU,C.J. Stroud,11,16.9
2026-09-10,2026,1,qb,HOU,C.J. Stroud,12,17.6
2026-09-10,2026,1,qb,HOU,C.J. Stroud,13,16.5
2026-09-10,2026,1,qb,HOU,C.J. Stroud,14,15.8
2026-09-10,2026,1,qb,HOU,C.J. Stroud,15,17.0
2026-09-10,2026,1,qb,HOU,C.J. Stroud,16,16.9
2026-09-10,2026,1,qb,HOU,C.J. Stroud,17,15.2
2026-09-10,2026,1,qb,HOU,C.J. Stroud,avg,16.7
2026-09-10,2026,1,qb,HOU,C.J. Stroud,playoffs,16.4
2026-09-10,2026,1,qb,DEN,Bo Nix,1,15.2
2026-09-10,2026,1,qb,DEN,Bo Nix,2,20.1
2026-09-10,2026,1,qb,DEN,Bo Nix,3,19.1
2026-09-10,2026,1,qb,DEN,Bo Nix,4,17.7
2026-09-10,2026,1,qb,DEN,Bo Nix,5,17.3
2026-09-10,2026,1,qb,DEN,Bo Nix,6,17.8
2026-09-10,2026,1,qb,DEN,Bo Nix,7,17.7
2026-09-10,2026,1,qb,DEN,Bo Nix,8,18.1
2026-09-10,2026,1,qb,DEN,Bo Nix,9,17.4
2026-09-10,2026,1,qb,DEN,Bo Nix,11,16.6
2026-09-10,2026,1,qb,DEN,Bo Nix,12,17.1
2026-09-10,2026,1,qb,DEN,Bo Nix,13,17.1
2026-09-10,2026,1,qb,DEN,Bo Nix,14,17.1
2026-09-10,2026,1,qb,DEN,Bo Nix,15,16.5
2026-09-10,2026,1,qb,DEN,Bo Nix,16,18.3
2026-09-10,2026,1,qb,DEN,Bo Nix,17,17.5
2026-09-10,2026,1,qb,DEN,Bo Nix,avg,17.5
2026-09-10,2026,1,qb,DEN,Bo Nix,playoffs,17.4
2026-09-10,2026,1,qb,MIA,Malik Willis,1,14.5
2026-09-10,2026,1,qb,MIA,Malik Willis,2,13.6
2026-09-10,2026,1,qb,MIA,Malik Willis,3,15.1
2026-09-10,2026,1,qb,MIA,Malik Willis,4,15.5
2026-09-10,2026,1,qb,MIA,Malik Willis,5,15.0
2026-09-10,2026,1,qb,MIA,Malik Willis,7,13.1
2026-09-10,2026,1,qb,MIA,Malik Willis,8,15.1
2026-09-10,2026,1,qb,MIA,Malik Willis,9,15.7
2026-09-10,2026,1,qb,MIA,Malik Willis,10,15.5
2026-09-10,2026,1,qb,MIA,Malik Willis,11,14.3
2026-09-10,2026,1,qb,MIA,Malik Willis,12,14.0
2026-09-10,2026,1,qb,MIA,Malik Willis,13,15.5
2026-09-10,2026,1,qb,MIA,Malik Willis,14,15.8
2026-09-10,2026,1,qb,MIA,Malik Willis,15,15.6
2026-09-10,2026,1,qb,MIA,Malik Willis,16,15.9
2026-09-10,2026,1,qb,MIA,Malik Willis,17,15.7
2026-09-10,2026,1,qb,MIA,Malik Willis,avg,15.0
2026-09-10,2026,1,qb,MIA,Malik Willis,playoffs,15.8
2026-09-10,2026,1,qb,CAR,Bryce Young,1,14.4
2026-09-10,2026,1,qb,CAR,Bryce Young,2,15.1
2026-09-10,2026,1,qb,CAR,Bryce Young,3,14.7
2026-09-10,2026,1,qb,CAR,Bryce Young,4,16.0
2026-09-10,2026,1,qb,CAR,Bryce Young,6,14.9
2026-09-10,2026,1,qb,CAR,Bryce Young,7,14.5
2026-09-10,2026,1,qb,CAR,Bryce Young,8,15.2
2026-09-10,2026,1,qb,CAR,Bryce Young,9,15.6
2026-09-10,2026,1,qb,CAR,Bryce Young,10,15.3
2026-09-10,2026,1,qb,CAR,Bryce Young,11,15.2
2026-09-10,2026,1,qb,CAR,Bryce Young,12,13.0
2026-09-10,2026,1,qb,CAR,Bryce Young,13,15.4
2026-09-10,2026,1,qb,CAR,Bryce Young,14,15.3
2026-09-10,2026,1,qb,CAR,Bryce Young,15,15.8
2026-09-10,2026,1,qb,CAR,Bryce Young,16,15.5
2026-09-10,2026,1,qb,CAR,Bryce Young,17,15.5
2026-09-10,2026,1,qb,CAR,Bryce Young,avg,15.1
2026-09-10,2026,1,qb,CAR,Bryce Young,playoffs,15.6
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,1,14.4
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,2,14.0
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,3,13.6
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,4,14.2
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,5,14.5
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,6,13.8
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,7,14.1
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,8,14.3
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,10,13.4
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,11,14.2
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,12,14.7
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,13,14.6
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,14,13.6
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,15,14.8
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,16,15.5
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,17,14.9
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,avg,14.3
2026-09-10,2026,1,qb,PIT,Aaron Rodgers,playoffs,15.1
2026-09-10,2026,1,qb,LV,Kirk Cousins,1,13.2
2026-09-10,2026,1,qb,LV,Kirk Cousins,2,12.6
2026-09-10,2026,1,qb,LV,Kirk Cousins,3,13.2
2026-09-10,2026,1,qb,LV,Kirk Cousins,4,13.9
2026-09-10,2026,1,qb,LV,Kirk Cousins,5,13.5
2026-09-10,2026,1,qb,LV,Kirk Cousins,6,14.4
2026-09-10,2026,1,qb,LV,Kirk Cousins,7,15.2
2026-09-10,2026,1,qb,LV,Kirk Cousins,8,13.7
2026-09-10,2026,1,qb,LV,Kirk Cousins,9,13.3
2026-09-10,2026,1,qb,LV,Kirk Cousins,10,14.0
2026-09-10,2026,1,qb,LV,Kirk Cousins,11,13.6
2026-09-10,2026,1,qb,LV,Kirk Cousins,12,13.4
2026-09-10,2026,1,qb,LV,Kirk Cousins,14,14.6
2026-09-10,2026,1,qb,LV,Kirk Cousins,15,15.2
2026-09-10,2026,1,qb,LV,Kirk Cousins,16,15.0
2026-09-10,2026,1,qb,LV,Kirk Cousins,17,14.8
2026-09-10,2026,1,qb,LV,Kirk Cousins,avg,14.0
2026-09-10,2026,1,qb,LV,Kirk Cousins,playoffs,15.0
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,1,13.2
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,2,12.3
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,3,12.0
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,4,12.6
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,5,14.3
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,6,13.6
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,7,14.7
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,8,13.7
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,9,12.2
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,10,14.0
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,11,13.6
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,12,14.0
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,13,15.1
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,15,14.4
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,16,15.0
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,17,14.4
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,avg,13.7
2026-09-10,2026,1,qb,ARI,Jacoby Brissett,playoffs,14.6
2026-09-10,2026,1,qb,NYJ,Geno Smith,1,12.7
2026-09-10,2026,1,qb,NYJ,Geno Smith,2,15.4
2026-09-10,2026,1,qb,NYJ,Geno Smith,3,16.3
2026-09-10,2026,1,qb,NYJ,Geno Smith,4,15.2
2026-09-10,2026,1,qb,NYJ,Geno Smith,5,15.8
2026-09-10,2026,1,qb,NYJ,Geno Smith,6,15.4
2026-09-10,2026,1,qb,NYJ,Geno Smith,7,14.9
2026-09-10,2026,1,qb,NYJ,Geno Smith,8,15.9
2026-09-10,2026,1,qb,NYJ,Geno Smith,9,15.8
2026-09-10,2026,1,qb,NYJ,Geno Smith,10,15.1
2026-09-10,2026,1,qb,NYJ,Geno Smith,11,15.8
2026-09-10,2026,1,qb,NYJ,Geno Smith,12,14.9
2026-09-10,2026,1,qb,NYJ,Geno Smith,14,16.3
2026-09-10,2026,1,qb,NYJ,Geno Smith,15,15.8
2026-09-10,2026,1,qb,NYJ,Geno Smith,16,16.1
2026-09-10,2026,1,qb,NYJ,Geno Smith,17,16.8
2026-09-10,2026,1,qb,NYJ,Geno Smith,avg,15.5
2026-09-10,2026,1,qb,NYJ,Geno Smith,playoffs,16.2
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,1,12.4
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,2,15.6
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,3,15.0
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,4,13.6
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,5,16.4
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,6,16.7
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,7,15.8
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,8,14.2
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,9,15.1
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,10,16.0
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,12,15.2
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,13,16.4
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,14,15.3
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,15,15.0
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,16,15.6
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,17,16.3
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,avg,15.3
2026-09-10,2026,1,qb,ATL,Tua Tagovailoa,playoffs,15.6
2026-09-10,2026,1,qb,TEN,Cam Ward,1,12.1
2026-09-10,2026,1,qb,TEN,Cam Ward,2,14.3
2026-09-10,2026,1,qb,TEN,Cam Ward,3,13.1
2026-09-10,2026,1,qb,TEN,Cam Ward,4,13.5
2026-09-10,2026,1,qb,TEN,Cam Ward,5,12.8
2026-09-10,2026,1,qb,TEN,Cam Ward,6,13.5
2026-09-10,2026,1,qb,TEN,Cam Ward,7,14.3
2026-09-10,2026,1,qb,TEN,Cam Ward,8,13.9
2026-09-10,2026,1,qb,TEN,Cam Ward,10,13.6
2026-09-10,2026,1,qb,TEN,Cam Ward,11,14.3
2026-09-10,2026,1,qb,TEN,Cam Ward,12,13.1
2026-09-10,2026,1,qb,TEN,Cam Ward,13,14.3
2026-09-10,2026,1,qb,TEN,Cam Ward,14,15.1
2026-09-10,2026,1,qb,TEN,Cam Ward,15,13.9
2026-09-10,2026,1,qb,TEN,Cam Ward,16,14.8
2026-09-10,2026,1,qb,TEN,Cam Ward,17,14.6
2026-09-10,2026,1,qb,TEN,Cam Ward,avg,13.8
2026-09-10,2026,1,qb,TEN,Cam Ward,playoffs,14.4
2026-09-10,2026,1,qb,CLE,Deshaun Watson,1,10.5
2026-09-10,2026,1,qb,CLE,Deshaun Watson,2,12.0
2026-09-10,2026,1,qb,CLE,Deshaun Watson,3,13.3
2026-09-10,2026,1,qb,CLE,Deshaun Watson,4,13.2
2026-09-10,2026,1,qb,CLE,Deshaun Watson,5,13.5
2026-09-10,2026,1,qb,CLE,Deshaun Watson,6,14.0
2026-09-10,2026,1,qb,CLE,Deshaun Watson,7,13.3
2026-09-10,2026,1,qb,CLE,Deshaun Watson,8,12.9
2026-09-10,2026,1,qb,CLE,Deshaun Watson,9,14.4
2026-09-10,2026,1,qb,CLE,Deshaun Watson,10,13.7
2026-09-10,2026,1,qb,CLE,Deshaun Watson,12,14.5
2026-09-10,2026,1,qb,CLE,Deshaun Watson,13,14.7
2026-09-10,2026,1,qb,CLE,Deshaun Watson,14,15.0
2026-09-10,2026,1,qb,CLE,Deshaun Watson,15,14.7
2026-09-10,2026,1,qb,CLE,Deshaun Watson,16,14.4
2026-09-10,2026,1,qb,CLE,Deshaun Watson,17,14.7
2026-09-10,2026,1,qb,CLE,Deshaun Watson,avg,13.7
2026-09-10,2026,1,qb,CLE,Deshaun Watson,playoffs,14.6
2026-09-10,2026,1,wr_bonus,LAC,,1,3.6
2026-09-10,2026,1,wr_bonus,LAC,,2,2.2
2026-09-10,2026,1,wr_bonus,LAC,,3,0.3
2026-09-10,2026,1,wr_bonus,LAC,,4,0.4
2026-09-10,2026,1,wr_bonus,LAC,,5,5.0
2026-09-10,2026,1,wr_bonus,LAC,,6,0.5
2026-09-10,2026,1,wr_bonus,LAC,,8,2.6
2026-09-10,2026,1,wr_bonus,LAC,,9,2.7
2026-09-10,2026,1,wr_bonus,LAC,,10,-3.4
2026-09-10,2026,1,wr_bonus,LAC,,11,2.7
2026-09-10,2026,1,wr_bonus,LAC,,12,5.0
2026-09-10,2026,1,wr_bonus,LAC,,13,-0.5
2026-09-10,2026,1,wr_bonus,LAC,,14,0.3
2026-09-10,2026,1,wr_bonus,LAC,,15,3.4
2026-09-10,2026,1,wr_bonus,LAC,,16,-0.3
2026-09-10,2026,1,wr_bonus,LAC,,17,4.6
2026-09-10,2026,1,wr_bonus,LAC,,avg,1.8
2026-09-10,2026,1,wr_bonus,LAC,,playoffs,2.5
2026-09-10,2026,1,wr_bonus,LAC,,baseline,22.0
2026-09-10,2026,1,wr_bonus,LAC,,next4,1.6
2026-09-10,2026,1,wr_bonus,DET,,1,3.6
2026-09-10,2026,1,wr_bonus,DET,,2,-1.2
2026-09-10,2026,1,wr_bonus,DET,,3,1.3
2026-09-10,2026,1,wr_bonus,DET,,4,-2.4
2026-09-10,2026,1,wr_bonus,DET,,5,0.1
2026-09-10,2026,1,wr_bonus,DET,,7,2.9
2026-09-10,2026,1,wr_bonus,DET,,8,3.1
2026-09-10,2026,1,wr_bonus,DET,,9,-1.5
2026-09-10,2026,1,wr_bonus,DET,,10,0.1
2026-09-10,2026,1,wr_bonus,DET,,11,0.9
2026-09-10,2026,1,wr_bonus,DET,,12,3.6
2026-09-10,2026,1,wr_bonus,DET,,13,1.9
2026-09-10,2026,1,wr_bonus,DET,,14,0.9
2026-09-10,2026,1,wr_bonus,DET,,15,1.2
2026-09-10,2026,1,wr_bonus,DET,,16,-1.9
2026-09-10,2026,1,wr_bonus,DET,,17,-0.4
2026-09-10,2026,1,wr_bonus,DET,,avg,0.8
2026-09-10,2026,1,wr_bonus,DET,,playoffs,-0.3
2026-09-10,2026,1,wr_bonus,DET,,baseline,25.1
2026-09-10,2026,1,wr_bonus,DET,,next4,0.3
2026-09-10,2026,1,wr_bonus,MIN,,1,3.1
2026-09-10,2026,1,wr_bonus,MIN,,2,0.4
2026-09-10,2026,1,wr_bonus,MIN,,3,-1.3
2026-09-10,2026,1,wr_bonus,MIN,,4,2.3
2026-09-10,2026,1,wr_bonus,MIN,,5,2.0
2026-09-10,2026,1,wr_bonus,MIN,,7,2.0
2026-09-10,2026,1,wr_bonus,MIN,,8,2.9
2026-09-10,2026,1,wr_bonus,MIN,,9,-1.3
2026-09-10,2026,1,wr_bonus,MIN,,10,-0.2
2026-09-10,2026,1,wr_bonus,MIN,,11,-0.2
2026-09-10,2026,1,wr_bonus,MIN,,12,2.5
2026-09-10,2026,1,wr_bonus,MIN,,13,1.8
2026-09-10,2026,1,wr_bonus,MIN,,14,0.6
2026-09-10,2026,1,wr_bonus,MIN,,15,4.0
2026-09-10,2026,1,wr_bonus,MIN,,16,2.2
2026-09-10,2026,1,wr_bonus,MIN,,17,-1.5
2026-09-10,2026,1,wr_bonus,MIN,,avg,1.2
2026-09-10,2026,1,wr_bonus,MIN,,playoffs,1.6
2026-09-10,2026,1,wr_bonus,MIN,,baseline,19.8
2026-09-10,2026,1,wr_bonus,MIN,,next4,1.1
2026-09-10,2026,1,wr_bonus,NO,,1,2.7
2026-09-10,2026,1,wr_bonus,NO,,2,-0.1
2026-09-10,2026,1,wr_bonus,NO,,3,1.6
2026-09-10,2026,1,wr_bonus,NO,,4,-0.1
2026-09-10,2026,1,wr_bonus,NO,,5,4.6
2026-09-10,2026,1,wr_bonus,NO,,6,0.3
2026-09-10,2026,1,wr_bonus,NO,,7,-0.3
2026-09-10,2026,1,wr_bonus,NO,,9,2.9
2026-09-10,2026,1,wr_bonus,NO,,10,3.4
2026-09-10,2026,1,wr_bonus,NO,,11,1.0
2026-09-10,2026,1,wr_bonus,NO,,12,-0.2
2026-09-10,2026,1,wr_bonus,NO,,13,4.2
2026-09-10,2026,1,wr_bonus,NO,,14,-0.8
2026-09-10,2026,1,wr_bonus,NO,,15,-0.8
2026-09-10,2026,1,wr_bonus,NO,,16,3.4
2026-09-10,2026,1,wr_bonus,NO,,17,2.8
2026-09-10,2026,1,wr_bonus,NO,,avg,1.5
2026-09-10,2026,1,wr_bonus,NO,,playoffs,1.8
2026-09-10,2026,1,wr_bonus,NO,,baseline,20.2
2026-09-10,2026,1,wr_bonus,NO,,next4,1.0
2026-09-10,2026,1,wr_bonus,BAL,,1,2.6
2026-09-10,2026,1,wr_bonus,BAL,,2,1.9
2026-09-10,2026,1,wr_bonus,BAL,,3,2.7
2026-09-10,2026,1,wr_bonus,BAL,,4,-0.5
2026-09-10,2026,1,wr_bonus,BAL,,5,3.1
2026-09-10,2026,1,wr_bonus,BAL,,6,-1.4
2026-09-10,2026,1,wr_bonus,BAL,,7,0.8
2026-09-10,2026,1,wr_bonus,BAL,,8,-0.1
2026-09-10,2026,1,wr_bonus,BAL,,9,2.2
2026-09-10,2026,1,wr_bonus,BAL,,10,-2.3
2026-09-10,2026,1,wr_bonus,BAL,,11,-0.9
2026-09-10,2026,1,wr_bonus,BAL,,12,1.3
2026-09-10,2026,1,wr_bonus,BAL,,14,0.1
2026-09-10,2026,1,wr_bonus,BAL,,15,-0.3
2026-09-10,2026,1,wr_bonus,BAL,,16,1.1
2026-09-10,2026,1,wr_bonus,BAL,,17,0.0
2026-09-10,2026,1,wr_bonus,BAL,,avg,0.6
2026-09-10,2026,1,wr_bonus,BAL,,playoffs,0.2
2026-09-10,2026,1,wr_bonus,BAL,,baseline,19.1
2026-09-10,2026,1,wr_bonus,BAL,,next4,1.7
2026-09-10,2026,1,wr_bonus,CIN,,1,2.4
